,datesold,price_1_unit,price_2_house,price_2_unit,price_3_house,price_3_unit,price_4_house,price_5_house
829,2009-05-16,251250.0,416678.5714285714,419000.0,540000.0,825555.5555555555,614687.5,763333.3333333334
830,2009-05-17,296875.0,427857.14285714284,430000.0,481916.6666666666,852592.5925925926,588125.0,768750.0
831,2009-05-18,342500.0,439035.71428571426,441000.0,423833.3333333333,879629.6296296297,561562.5,774166.6666666666
832,2009-05-19,343000.0,450214.2857142857,411750.0,401500.0,906666.6666666667,535000.0,779583.3333333334
833,2009-05-20,343500.0,461392.85714285716,382500.0,454625.0,933703.7037037037,888000.0,785000.0
834,2009-05-21,344000.0,472571.4285714286,375000.0,406000.0,960740.7407407408,699000.0,669000.0
835,2009-05-22,344500.0,483750.0,384000.0,387500.0,987777.7777777778,510000.0,553000.0
836,2009-05-23,345000.0,485562.5,393000.0,434000.0,1014814.8148148148,442500.0,561000.0
837,2009-05-24,345500.0,487375.0,402000.0,440500.0,1041851.8518518518,475000.0,569000.0
838,2009-05-25,346000.0,489187.5,411000.0,447000.0,1068888.888888889,507500.0,577000.0
839,2009-05-26,346500.0,491000.0,408000.0,455000.0,1095925.9259259258,540000.0,631500.0
840,2009-05-27,347000.0,492812.5,405000.0,410000.0,1122962.962962963,516071.4285714286,686000.0
841,2009-05-28,347500.0,494625.0,402000.0,420000.0,1150000.0,492142.85714285716,740500.0
842,2009-05-29,348000.0,496437.5,399000.0,413650.0,1005000.0,458750.0,795000.0
843,2009-05-30,348500.0,498250.0,396000.0,459000.0,860000.0,506666.6666666667,784117.6470588235
844,2009-05-31,349000.0,500062.5,393000.0,449500.0,715000.0,554583.3333333334,773235.2941176471
845,2009-06-01,349500.0,501875.0,390000.0,440000.0,570000.0,602500.0,762352.9411764706
846,2009-06-02,350000.0,503687.5,387000.0,445833.3333333334,425000.0,578000.0,751470.5882352941
847,2009-06-03,349000.0,505500.0,386545.45454545453,451666.6666666667,422488.09523809527,515437.5,740588.2352941176
848,2009-06-04,348000.0,507312.5,386090.9090909091,449666.6666666667,419976.1904761905,452875.0,729705.8823529412
849,2009-06-05,347000.0,509125.0,385636.36363636365,436750.0,417464.28571428574,667500.0,718823.5294117647
850,2009-06-06,346000.0,510937.5,385181.8181818182,478812.5,414952.38095238095,629750.0,707941.1764705882
851,2009-06-07,345000.0,512750.0,384727.2727272727,520875.0,412440.4761904762,592000.0,697058.8235294118
852,2009-06-08,344000.0,514562.5,384272.7272727273,562937.5,409928.5714285714,554250.0,686176.4705882353
853,2009-06-09,343000.0,516375.0,383818.1818181818,605000.0,407416.6666666667,516500.0,675294.1176470588
854,2009-06-10,342000.0,518187.5,383363.63636363635,414000.0,404904.7619047619,493250.0,664411.7647058824
855,2009-06-11,341000.0,520000.0,382909.0909090909,692833.3333333334,402392.85714285716,470000.0,653529.4117647059
856,2009-06-12,340000.0,509678.5714285714,382454.54545454547,415050.0,399880.95238095237,572450.0,642647.0588235294
857,2009-06-13,310833.3333333333,499357.14285714284,382000.0,383000.0,397369.04761904763,551004.1666666666,631764.705882353
858,2009-06-14,281666.6666666667,489035.71428571426,383375.0,406625.0,394857.14285714284,529558.3333333334,620882.3529411765
859,2009-06-15,252500.0,478714.2857142857,384750.0,430250.0,392345.2380952381,508112.5,610000.0
860,2009-06-16,223333.33333333334,468392.85714285716,386125.0,437458.3333333334,389833.3333333333,486666.6666666667,625000.0
861,2009-06-17,194166.6666666667,458071.4285714286,387500.0,444666.6666666667,387321.4285714286,477500.0,640000.0
862,2009-06-18,165000.0,447750.0,391250.0,414500.0,384809.5238095238,598333.3333333334,661291.6666666666
863,2009-06-19,166250.0,437428.5714285714,395000.0,423212.5,382297.61904761905,620000.0,682583.3333333334
864,2009-06-20,167500.0,427107.14285714284,376458.3333333333,431925.0,379785.7142857143,595194.4444444445,703875.0
865,2009-06-21,168750.0,416785.71428571426,357916.6666666667,440637.5,377273.8095238095,570388.8888888889,725166.6666666666
866,2009-06-22,170000.0,406464.2857142857,339375.0,449350.0,374761.90476190473,545583.3333333334,746458.3333333334
867,2009-06-23,171250.0,396142.85714285716,285000.0,461700.0,372250.0,521958.3333333334,767750.0
868,2009-06-24,172500.0,385821.4285714285,290000.0,560666.6666666666,369738.09523809527,498333.3333333333,789041.6666666666
869,2009-06-25,187500.0,375500.0,295000.0,508770.8333333333,367226.1904761905,439000.0,810333.3333333333
870,2009-06-26,202500.0,400250.0,306730.76923076925,456875.0,364714.28571428574,545000.0,831625.0
871,2009-06-27,217500.0,425000.0,318461.53846153844,405000.0,362202.38095238095,699500.0,852916.6666666666
872,2009-06-28,232500.0,449750.0,330192.3076923077,406437.5,359690.4761904762,641000.0,874208.3333333333
873,2009-06-29,247500.0,474500.0,341923.07692307694,407875.0,357178.5714285714,582500.0,895500.0
874,2009-06-30,262500.0,499250.0,353653.8461538461,583937.5,354666.6666666667,671250.0,857875.0
875,2009-07-01,268437.5,524000.0,365384.6153846154,760000.0,352154.7619047619,760000.0,820250.0
876,2009-07-02,274375.0,332500.0,377115.3846153846,385000.0,349642.85714285716,772250.0,782625.0
877,2009-07-03,280312.5,507500.0,388846.1538461539,461250.0,347130.95238095237,784500.0,745000.0
878,2009-07-04,286250.0,499464.28571428574,400576.92307692306,459166.6666666667,344619.04761904763,796750.0,720000.0
879,2009-07-05,292187.5,491428.5714285714,412307.6923076923,457083.3333333333,342107.14285714284,809000.0,695000.0
880,2009-07-06,298125.0,483392.85714285716,424038.46153846156,455000.0,339595.2380952381,821250.0,670000.0
881,2009-07-07,304062.5,475357.14285714284,435769.23076923075,492000.0,337083.3333333334,555000.0,645000.0
882,2009-07-08,310000.0,467321.4285714286,447500.0,512000.0,334571.4285714286,450000.0,620000.0
883,2009-07-09,324166.6666666667,459285.71428571426,437800.0,532000.0,332059.5238095238,631250.0,595000.0
884,2009-07-10,338333.3333333333,451250.0,428100.0,359000.0,329547.61904761905,480000.0,570000.0
885,2009-07-11,352500.0,443214.2857142857,418400.0,379166.6666666667,327035.7142857143,473333.3333333333,545000.0
886,2009-07-12,366666.6666666667,435178.5714285714,408700.0,399333.3333333333,324523.8095238095,466666.6666666667,520000.0
887,2009-07-13,380833.3333333333,427142.85714285716,399000.0,419500.0,322011.90476190473,460000.0,495000.0
888,2009-07-14,395000.0,419107.14285714284,359000.0,418250.0,319500.0,425500.0,495000.0
889,2009-07-15,391250.0,411071.4285714286,319000.0,417000.0,324461.53846153844,771000.0,495000.0
890,2009-07-16,387500.0,403035.7142857143,344500.0,402000.0,329423.07692307694,651500.0,495000.0
891,2009-07-17,383750.0,395000.0,370000.0,451166.6666666667,334384.6153846154,618500.0,495000.0
892,2009-07-18,380000.0,393571.4285714286,363791.6666666667,451083.3333333334,339346.1538461539,585500.0,495000.0
893,2009-07-19,376250.0,392142.85714285716,357583.3333333334,451000.0,344307.6923076923,522993.75,495000.0
894,2009-07-20,372500.0,390714.28571428574,351375.0,381625.0,349269.23076923075,460487.5,495000.0
895,2009-07-21,368750.0,389285.71428571426,345166.6666666667,429500.0,354230.76923076925,730000.0,495000.0
896,2009-07-22,365000.0,387857.14285714284,356125.0,581000.0,359192.3076923077,464166.6666666667,495000.0
897,2009-07-23,357500.0,386428.5714285714,343037.5,423000.0,364153.8461538461,664583.3333333334,495000.0
898,2009-07-24,350000.0,385000.0,329950.0,401000.0,369115.3846153846,865000.0,495000.0
899,2009-07-25,342500.0,383571.4285714286,354587.5,449750.0,374076.92307692306,575000.0,495000.0
900,2009-07-26,335000.0,382142.85714285716,379225.0,498500.0,379038.46153846156,600000.0,495000.0
901,2009-07-27,327500.0,380714.28571428574,403862.5,547250.0,384000.0,625000.0,495000.0
902,2009-07-28,320000.0,379285.71428571426,428500.0,471125.0,396625.0,553000.3333333334,847500.0
903,2009-07-29,312500.0,377857.14285714284,434583.3333333333,395000.0,409250.0,481000.6666666667,1200000.0
